0.9,0.95,0.8928571428571429,0.8642857142857143,0.9214285714285714,0.9142857142857143,0.8857142857142857,0.9,0.8428571428571429,0.9142857142857143,0.8642857142857143,0.8571428571428571,0.9142857142857143,0.8857142857142857,0.9142857142857143,0.8928571428571429,0.8928571428571429,0.8571428571428571,0.9142857142857143,0.9071428571428571
0.8942857142857145
